Epiyear,Epiweek,Start,End,Cholera,Paratyphoid,Typhoid,Acute Viral Hepatitis A,Acute Viral Hepatitis E,Poliomyelitis,Plague,Yellow Fever,Dengue,DHF,Malaria,Chikungunya,HFMD,Diphtheria,Measles,Mumps,Rubella,SARS,Nipah,Acute Viral hepatitis B,Encephalitis,Legionellosis,Campylobacter enteritis,Acute Viral hepatitis C,Leptospirosis,Melioidosis,Meningococcal Infection,Pertussis,Pneumococcal Disease (invasive),Haemophilus influenzae type b,Salmonellosis(non-enteric fevers),Avian Influenza,Zika,Ebola Virus Disease,Japanese Encephalitis,Tetanus,Botulism,Murine Typhus,Acute Upper Respiratory Tract infections,Acute Conjunctivitis,Acute Diarrhoea,Chickenpox
2018,15,2018-04-08T00:00:00Z,2018-04-14T00:00:00Z,0,0,0,2,2,0,0,0,38,0,1,0,985,0,2,10,0,0,0,1,0,0,13,0,2,1,0,5,1,0,31,0,0,0,0,0,0,0,2958.909090909091,100.54545454545455,600.5454545454545,16.363636363636363
2018,16,2018-04-15T00:00:00Z,2018-04-21T00:00:00Z,0,1,1,1,2,0,0,0,56,0,1,0,996,0,1,11,0,0,0,1,0,0,4,2,0,0,1,4,1,0,33,0,0,0,0,0,0,0,2984.3636363636365,91.0909090909091,575.0909090909091,19.272727272727273
2018,17,2018-04-22T00:00:00Z,2018-04-28T00:00:00Z,0,0,0,0,3,0,0,0,55,1,1,0,1066,0,3,8,0,0,0,2,0,0,5,0,1,0,0,3,2,1,27,0,0,0,0,0,0,0,3044,89.0909090909091,568,14.727272727272727
2018,18,2018-04-29T00:00:00Z,2018-05-05T00:00:00Z,0,0,0,1,0,0,0,0,74,3,1,0,971,0,0,16,1,0,0,1,0,0,6,0,0,3,0,2,4,0,41,0,0,0,0,0,0,1,3249.3333333333335,99.33333333333333,574.2222222222222,22.22222222222222
2018,19,2018-05-06T00:00:00Z,2018-05-12T00:00:00Z,0,0,1,2,1,0,0,0,62,0,1,0,1159,0,0,10,0,0,0,1,0,2,9,0,3,1,0,5,2,0,36,0,0,0,0,0,0,0,3130.7272727272725,90.18181818181819,575.0909090909091,12.909090909090908
2018,20,2018-05-13T00:00:00Z,2018-05-19T00:00:00Z,0,0,0,3,1,0,0,0,63,1,1,1,1022,0,1,16,0,0,0,0,0,0,6,0,2,0,0,1,2,1,40,0,0,0,0,0,0,0,3074.7272727272725,90.36363636363636,597.8181818181819,13.272727272727273
2018,21,2018-05-20T00:00:00Z,2018-05-26T00:00:00Z,0,1,0,0,3,0,0,0,64,1,0,0,1086,0,3,15,0,0,0,1,0,3,7,0,1,0,0,3,4,0,40,0,0,0,0,0,0,1,3089.2727272727275,95.0909090909091,608.9090909090909,14.181818181818182
2018,22,2018-05-27T00:00:00Z,2018-06-02T00:00:00Z,0,0,0,3,0,0,0,0,52,2,0,1,849,0,0,10,0,0,0,0,0,0,9,0,1,0,0,1,4,0,47,0,0,0,0,0,0,0,3022.8888888888887,89.33333333333333,562.8888888888889,12.222222222222221
2018,23,2018-06-03T00:00:00Z,2018-06-09T00:00:00Z,0,0,0,3,0,0,0,0,75,0,1,1,873,0,1,9,0,0,0,2,0,1,3,0,1,1,0,3,1,1,47,0,0,0,0,0,0,0,2700.909090909091,88.72727272727273,524.1818181818181,10.909090909090908
2018,24,2018-06-10T00:00:00Z,2018-06-16T00:00:00Z,0,0,1,3,1,0,0,0,55,0,0,0,735,0,0,8,0,0,0,0,0,0,10,0,2,0,0,4,5,0,31,0,0,0,0,0,0,0,2402.8888888888887,74,466,15.333333333333334
2018,25,2018-06-17T00:00:00Z,2018-06-23T00:00:00Z,0,0,0,1,1,0,0,0,59,2,1,0,716,0,0,9,0,0,0,3,0,0,8,0,4,0,0,1,3,0,39,0,0,0,0,0,0,2,2596.909090909091,80.54545454545455,533.8181818181819,10.727272727272727
2018,26,2018-06-24T00:00:00Z,2018-06-30T00:00:00Z,0,0,1,0,1,0,0,0,75,1,1,0,889,0,0,7,0,0,0,0,0,0,8,0,1,1,0,1,1,0,30,0,0,0,0,0,0,0,2986.909090909091,86.9090909090909,603.0909090909091,16.363636363636363
2018,27,2018-07-01T00:00:00Z,2018-07-07T00:00:00Z,0,1,1,7,2,0,0,0,56,2,1,0,1071,0,0,12,0,0,0,1,0,0,8,0,0,0,1,2,4,0,42,0,0,0,0,0,0,0,3172.5454545454545,94,592,15.454545454545455
2018,28,2018-07-08T00:00:00Z,2018-07-14T00:00:00Z,0,0,1,1,2,0,0,0,44,0,2,1,1140,0,0,9,1,0,0,3,0,0,9,1,1,1,0,1,4,0,22,0,0,0,0,0,0,0,3384,93.81818181818181,648.7272727272727,18.90909090909091
2018,29,2018-07-15T00:00:00Z,2018-07-21T00:00:00Z,0,1,2,1,0,0,0,0,41,0,0,0,1136,0,1,12,0,0,0,0,0,0,7,1,0,0,0,4,4,0,22,0,0,0,0,0,0,0,3202,85.27272727272727,634,16.181818181818183
2018,30,2018-07-22T00:00:00Z,2018-07-28T00:00:00Z,0,0,1,1,0,0,0,0,56,0,0,1,1177,0,0,8,0,0,0,0,0,2,7,0,0,0,1,3,4,0,37,0,0,0,0,0,0,0,3032.5454545454545,88.9090909090909,623.8181818181819,15.454545454545455
2018,31,2018-07-29T00:00:00Z,2018-08-04T00:00:00Z,0,0,0,0,1,0,0,0,50,1,0,0,1249,0,1,12,2,0,0,1,0,1,13,0,0,1,0,1,0,0,32,0,0,0,0,0,0,0,3005.6363636363635,81.0909090909091,647.4545454545455,16.363636363636363
2018,32,2018-08-05T00:00:00Z,2018-08-11T00:00:00Z,0,1,2,1,0,0,0,0,59,0,0,0,1050,0,0,7,0,0,0,0,0,0,11,0,2,0,0,1,0,0,30,0,0,0,0,0,0,0,2890.222222222222,88.44444444444444,610.6666666666666,16.444444444444443
2018,33,2018-08-12T00:00:00Z,2018-08-18T00:00:00Z,0,1,2,1,1,0,0,0,42,1,1,0,1038,0,0,7,2,0,0,2,0,0,12,0,0,0,0,1,2,0,23,0,0,0,0,0,0,0,2872.909090909091,84.9090909090909,607.4545454545455,17.272727272727273
2018,34,2018-08-19T00:00:00Z,2018-08-25T00:00:00Z,1,1,2,4,0,0,0,0,66,2,1,0,796,0,0,7,1,0,0,1,0,0,7,0,0,1,0,3,3,0,31,0,0,0,0,0,0,2,2816,94.66666666666667,648.6666666666666,14.222222222222221
2018,35,2018-08-26T00:00:00Z,2018-09-01T00:00:00Z,0,0,1,1,0,0,0,0,75,0,0,0,684,0,2,9,1,0,0,0,0,1,9,0,0,1,0,0,4,0,23,0,0,0,0,0,0,0,2518.5454545454545,75.63636363636364,565.8181818181819,10.363636363636363
2018,36,2018-09-02T00:00:00Z,2018-09-08T00:00:00Z,0,0,2,1,3,0,0,0,75,1,0,0,474,0,0,4,0,0,0,0,0,1,4,0,1,1,0,1,3,0,38,0,0,0,0,0,0,0,2421.818181818182,67.63636363636364,498.90909090909093,12.545454545454545
2018,37,2018-09-09T00:00:00Z,2018-09-15T00:00:00Z,0,0,0,2,2,0,0,0,49,0,0,0,594,0,0,10,1,0,0,0,0,0,13,0,1,0,0,0,3,0,30,0,0,0,0,0,0,0,2893.2727272727275,82.18181818181819,593.0909090909091,15.636363636363637
2018,38,2018-09-16T00:00:00Z,2018-09-22T00:00:00Z,0,0,0,0,1,0,0,0,63,0,1,0,568,0,0,8,0,0,0,1,0,0,12,0,2,1,0,1,3,0,34,0,0,0,0,0,0,0,2844.7272727272725,87.45454545454545,606.1818181818181,13.090909090909092
2018,39,2018-09-23T00:00:00Z,2018-09-29T00:00:00Z,0,1,1,1,0,0,0,0,40,0,2,0,622,0,0,7,1,0,0,1,0,2,11,2,0,0,0,2,2,0,28,0,0,0,0,0,0,0,2767.2727272727275,78.9090909090909,570.7272727272727,15.454545454545455
2018,40,2018-09-30T00:00:00Z,2018-10-06T00:00:00Z,0,0,0,2,0,0,0,0,51,0,1,0,586,0,0,9,0,0,0,2,0,0,8,0,0,3,0,2,2,1,30,0,0,0,0,0,0,1,2659.090909090909,82.72727272727273,577.6363636363636,14.727272727272727
2018,41,2018-10-07T00:00:00Z,2018-10-13T00:00:00Z,0,0,2,0,1,0,0,0,51,0,1,0,547,0,0,8,0,0,0,1,0,0,8,0,1,1,1,4,3,0,36,0,0,0,0,0,0,0,2656.3636363636365,76.18181818181819,577.0909090909091,14.545454545454545
2018,42,2018-10-14T00:00:00Z,2018-10-20T00:00:00Z,0,0,2,0,0,0,0,0,60,2,1,0,543,0,1,10,0,0,0,4,0,0,8,0,1,1,0,1,3,0,36,0,0,0,0,0,0,1,2904,81.45454545454545,619.8181818181819,12.181818181818182
2018,43,2018-10-21T00:00:00Z,2018-10-27T00:00:00Z,0,0,0,1,3,0,0,0,78,0,0,2,561,0,0,5,0,0,0,1,0,0,10,1,1,2,0,2,3,0,40,0,0,0,0,0,0,1,2947.4545454545455,78.54545454545455,615.6363636363636,14
2018,44,2018-10-28T00:00:00Z,2018-11-03T00:00:00Z,0,0,3,0,0,0,0,0,75,0,2,2,565,0,0,6,0,0,0,0,0,0,6,1,1,2,0,0,1,0,44,0,0,0,0,0,0,0,3016.181818181818,82,583.8181818181819,14.545454545454545
2018,45,2018-11-04T00:00:00Z,2018-11-10T00:00:00Z,0,0,0,1,1,0,0,0,71,0,0,0,528,0,1,11,0,0,0,1,0,2,11,0,2,2,1,0,3,0,34,0,0,0,0,0,0,0,3320.6666666666665,97.33333333333333,614.6666666666666,18.666666666666668
2018,46,2018-11-11T00:00:00Z,2018-11-17T00:00:00Z,0,0,1,0,1,0,0,0,78,0,1,0,587,0,0,2,0,0,0,2,0,2,12,0,0,1,0,1,4,0,37,0,0,0,0,0,0,1,3271.818181818182,84,592.5454545454545,12.181818181818182
2018,47,2018-11-18T00:00:00Z,2018-11-24T00:00:00Z,0,1,1,0,0,0,0,0,97,0,0,0,607,0,2,10,0,0,0,0,0,0,9,0,1,0,0,2,1,0,31,0,0,0,0,0,0,1,3385.818181818182,93.0909090909091,567.6363636363636,14.363636363636363
2018,48,2018-11-25T00:00:00Z,2018-12-01T00:00:00Z,0,0,2,0,1,0,0,0,109,0,0,4,533,0,1,7,0,0,0,1,0,1,11,0,1,1,0,3,1,0,21,0,0,0,0,0,0,0,3294.7272727272725,90.54545454545455,543.2727272727273,11.818181818181818
2018,49,2018-12-02T00:00:00Z,2018-12-08T00:00:00Z,0,0,0,2,0,0,0,0,114,1,1,1,500,0,0,3,0,0,0,1,0,0,7,0,0,2,0,2,3,0,31,0,0,0,0,0,0,0,3138.3636363636365,100.72727272727273,543.2727272727273,10
2018,50,2018-12-09T00:00:00Z,2018-12-15T00:00:00Z,0,1,0,6,0,0,0,0,107,1,0,0,461,0,0,10,0,0,0,1,0,0,9,1,0,1,1,3,2,1,27,0,0,0,0,0,0,0,3035.818181818182,81.45454545454545,509.27272727272725,6.545454545454546
2018,51,2018-12-16T00:00:00Z,2018-12-22T00:00:00Z,0,0,1,6,0,0,0,0,127,1,2,0,486,0,0,4,0,0,0,1,0,0,15,0,1,0,0,1,1,0,33,0,0,0,0,0,0,0,2914.7272727272725,85.45454545454545,502.3636363636364,9.636363636363637
2018,52,2018-12-23T00:00:00Z,2018-12-29T00:00:00Z,0,1,0,1,1,0,0,0,160,0,2,0,439,0,0,9,0,0,0,1,0,1,5,0,2,0,0,2,3,0,24,0,0,0,0,0,0,1,3420,106.75,590.25,15.5
2019,1,2018-12-30T00:00:00Z,2019-01-05T00:00:00Z,0,0,2,5,1,0,0,0,205,2,1,1,52,0,0,5,0,0,0,1,0,0,5,0,0,0,0,1,0,0,43,0,0,0,0,0,0,0,3477.5,122.5,631,15.75
2019,2,2019-01-06T00:00:00Z,2019-01-12T00:00:00Z,0,2,6,2,0,0,0,0,245,0,0,0,79,0,1,13,0,0,0,1,0,0,5,1,0,1,0,2,2,0,28,0,0,0,0,0,0,1,3290.909090909091,99.81818181818181,619.8181818181819,14.545454545454545
2019,3,2019-01-13T00:00:00Z,2019-01-19T00:00:00Z,0,0,2,1,0,0,0,0,207,8,3,2,69,0,5,7,0,0,0,0,0,0,10,0,0,2,0,0,3,0,55,0,2,0,0,0,0,0,3390.5454545454545,99.45454545454545,632.9090909090909,12.909090909090908
2019,4,2019-01-20T00:00:00Z,2019-01-26T00:00:00Z,0,2,2,1,0,0,0,0,221,1,0,1,67,0,2,9,0,0,0,2,0,0,7,1,0,1,1,1,2,0,38,0,0,0,0,0,0,1,3407.818181818182,95.63636363636364,600.5454545454545,14.909090909090908
2019,5,2019-01-27T00:00:00Z,2019-02-02T00:00:00Z,0,0,1,1,0,0,0,0,179,3,1,0,59,0,3,9,0,0,0,0,0,0,6,0,0,1,0,3,6,0,34,0,0,0,0,0,0,0,3428.181818181818,95.0909090909091,589.8181818181819,10.727272727272727
2019,6,2019-02-03T00:00:00Z,2019-02-09T00:00:00Z,0,0,1,3,0,0,0,0,135,3,0,0,48,0,3,6,0,0,0,1,0,1,6,0,0,0,0,1,4,1,30,0,1,0,0,0,0,0,3658.3333333333335,107,754.6666666666666,18.333333333333332
2019,7,2019-02-10T00:00:00Z,2019-02-16T00:00:00Z,0,0,1,0,0,0,0,0,232,3,2,0,68,0,4,6,0,0,0,1,0,0,20,0,0,2,1,5,1,0,40,0,0,0,0,0,0,0,3237.2727272727275,97.0909090909091,659.0909090909091,12.363636363636363
2019,8,2019-02-17T00:00:00Z,2019-02-23T00:00:00Z,0,0,0,2,2,0,0,0,181,1,0,1,89,0,7,10,0,0,0,1,0,0,9,0,1,1,0,0,4,0,25,0,0,0,0,0,0,0,3063.2727272727275,94.18181818181819,622.3636363636364,14.181818181818182
2019,9,2019-02-24T00:00:00Z,2019-03-02T00:00:00Z,0,0,2,1,2,0,0,0,156,1,0,2,69,0,7,6,0,0,0,0,0,0,10,2,0,0,0,4,2,0,50,0,0,0,0,0,0,0,2920.3636363636365,89.63636363636364,589.2727272727273,12.909090909090908
2019,10,2019-03-03T00:00:00Z,2019-03-09T00:00:00Z,1,0,0,0,1,0,0,0,133,1,0,0,73,0,3,6,0,0,0,1,0,0,8,2,0,0,0,2,3,0,41,0,1,0,0,0,0,0,2949.4545454545455,107.27272727272727,593.2727272727273,14
2019,11,2019-03-10T00:00:00Z,2019-03-16T00:00:00Z,0,0,1,1,1,0,0,0,109,0,0,0,105,0,2,5,0,0,0,2,0,1,11,0,0,0,0,3,3,0,39,0,0,0,0,0,0,0,2881.4545454545455,86.9090909090909,581.6363636363636,13.454545454545455
2019,12,2019-03-17T00:00:00Z,2019-03-23T00:00:00Z,0,0,1,0,0,0,0,0,96,1,1,0,68,0,4,9,0,0,0,2,0,0,9,1,0,1,0,2,2,0,42,0,0,0,0,0,0,0,2591.4545454545455,86.72727272727273,506.90909090909093,10.727272727272727
2019,13,2019-03-24T00:00:00Z,2019-03-30T00:00:00Z,0,0,2,1,1,0,0,0,99,1,1,1,85,0,1,12,0,0,0,1,0,0,6,0,1,2,0,2,4,0,66,0,0,0,0,0,0,0,2686.909090909091,84.18181818181819,584.1818181818181,13.272727272727273
2019,14,2019-03-31T00:00:00Z,2019-04-06T00:00:00Z,0,0,0,2,4,0,0,0,108,0,0,0,91,0,1,9,0,0,0,1,0,1,7,1,0,0,0,1,1,0,72,0,0,0,0,0,0,0,2833.818181818182,85.0909090909091,608.5454545454545,11.090909090909092
2019,15,2019-04-07T00:00:00Z,2019-04-13T00:00:00Z,0,0,1,2,0,0,0,0,125,0,2,0,115,0,0,17,0,0,0,0,0,1,7,1,0,2,0,0,0,0,36,0,0,0,0,0,0,0,2869.818181818182,84,585.8181818181819,14.363636363636363
2019,16,2019-04-14T00:00:00Z,2019-04-20T00:00:00Z,0,0,0,0,0,0,0,0,134,1,1,0,107,0,0,7,0,0,0,2,0,1,2,0,0,0,0,1,2,0,42,0,0,0,0,0,0,0,2995.3333333333335,91.33333333333333,614,14.88888888888889
2019,17,2019-04-21T00:00:00Z,2019-04-27T00:00:00Z,0,0,0,1,0,0,0,0,156,1,0,1,98,0,1,5,0,0,0,0,0,0,13,0,3,1,0,3,2,0,37,0,0,0,0,0,0,0,2963.090909090909,83.63636363636364,644.9090909090909,11.636363636363637
2019,18,2019-04-28T00:00:00Z,2019-05-04T00:00:00Z,0,2,1,3,0,0,0,0,192,2,0,0,84,0,3,6,0,0,0,0,0,0,5,0,1,1,0,0,1,0,36,0,0,0,0,0,0,0,3223.777777777778,90.44444444444444,684.4444444444445,15.11111111111111
2019,19,2019-05-05T00:00:00Z,2019-05-11T00:00:00Z,0,0,1,1,2,0,0,0,287,0,0,0,99,0,1,13,0,0,0,0,0,0,15,2,3,3,0,3,4,1,41,0,1,0,0,0,0,0,3184.181818181818,82.72727272727273,643.2727272727273,10.909090909090908
2019,20,2019-05-12T00:00:00Z,2019-05-18T00:00:00Z,0,0,2,0,0,0,0,0,307,2,1,0,130,0,2,11,0,0,0,2,0,0,11,0,0,1,0,1,5,0,40,0,0,0,0,0,0,0,3060.181818181818,91.45454545454545,674,15.272727272727273
2019,21,2019-05-19T00:00:00Z,2019-05-25T00:00:00Z,0,0,1,1,0,0,0,0,376,2,0,0,91,0,4,10,0,0,0,0,0,1,12,1,0,2,0,0,3,0,55,0,0,0,0,0,0,0,3210.222222222222,84.88888888888889,675.3333333333334,12.88888888888889
2019,22,2019-05-26T00:00:00Z,2019-06-01T00:00:00Z,0,0,1,1,0,0,0,0,400,1,0,0,131,0,1,8,0,0,0,1,0,1,9,0,0,0,0,1,2,0,40,0,0,0,0,0,0,0,3017.4545454545455,78.54545454545455,637.0909090909091,12.909090909090908
2019,23,2019-06-02T00:00:00Z,2019-06-08T00:00:00Z,0,0,2,0,1,0,0,0,396,4,1,6,89,0,2,8,0,0,0,0,0,0,14,0,0,1,0,0,3,0,41,0,0,0,0,0,0,0,2824.4444444444443,88.22222222222223,640.4444444444445,12.444444444444445
2019,24,2019-06-09T00:00:00Z,2019-06-15T00:00:00Z,0,1,1,0,0,0,0,0,464,3,1,3,115,0,5,8,0,0,0,1,0,1,17,0,0,0,0,2,4,0,43,0,0,0,0,0,0,0,2797.2727272727275,85.45454545454545,513.2727272727273,9.090909090909092
2019,25,2019-06-16T00:00:00Z,2019-06-22T00:00:00Z,0,0,0,0,1,0,0,0,430,3,0,1,145,0,7,5,0,0,0,0,0,3,16,0,0,0,0,1,1,0,37,0,0,0,0,0,0,0,2824.3636363636365,87.0909090909091,554.1818181818181,12.363636363636363
2019,26,2019-06-23T00:00:00Z,2019-06-29T00:00:00Z,0,0,1,1,1,0,0,0,492,5,1,1,143,0,7,6,0,0,0,0,0,2,6,0,0,2,0,2,3,0,33,0,0,0,0,0,0,0,2956.909090909091,84.54545454545455,592.7272727272727,12.727272727272727
2019,27,2019-06-30T00:00:00Z,2019-07-06T00:00:00Z,0,0,0,3,0,0,0,0,591,2,1,1,126,0,8,6,0,0,0,1,0,0,12,1,0,2,0,1,4,1,43,0,0,0,0,0,0,2,3182.3636363636365,87.0909090909091,679.0909090909091,13.454545454545455
2019,28,2019-07-07T00:00:00Z,2019-07-13T00:00:00Z,0,0,0,0,0,0,0,0,661,2,1,3,135,0,10,5,0,0,0,1,0,1,8,0,0,2,1,1,4,0,31,0,2,0,0,0,0,0,3312,84.9090909090909,726,11.818181818181818
2019,29,2019-07-14T00:00:00Z,2019-07-20T00:00:00Z,1,1,0,0,1,0,0,0,644,2,0,1,129,0,17,10,0,0,0,2,0,0,12,0,1,2,0,1,7,0,47,0,0,0,0,0,0,0,3290.3636363636365,83.81818181818181,696.7272727272727,14
2019,30,2019-07-21T00:00:00Z,2019-07-27T00:00:00Z,0,0,2,4,2,0,0,0,601,4,0,3,115,0,9,8,0,0,0,0,0,0,7,0,0,1,0,1,2,0,29,0,0,0,0,0,0,0,3256.3636363636365,88.9090909090909,750.5454545454545,14
2019,31,2019-07-28T00:00:00Z,2019-08-03T00:00:00Z,0,0,5,0,1,0,0,0,597,2,0,3,114,0,10,7,0,0,0,1,0,0,7,0,0,1,0,2,4,0,37,0,0,0,0,0,0,0,3101.818181818182,75.45454545454545,744.3636363636364,10.363636363636363
2019,32,2019-08-04T00:00:00Z,2019-08-10T00:00:00Z,0,0,11,2,0,0,0,0,521,2,0,0,97,0,1,6,0,0,0,0,0,0,5,0,1,2,0,2,3,0,32,0,0,0,0,0,0,0,2837.1111111111113,71.11111111111111,696.4444444444445,11.555555555555555
2019,33,2019-08-11T00:00:00Z,2019-08-17T00:00:00Z,0,0,2,2,0,0,0,0,522,2,0,1,97,0,3,8,0,0,0,0,0,0,19,0,0,0,0,0,2,0,35,0,0,0,0,0,0,0,2794.222222222222,81.11111111111111,727.3333333333334,12.88888888888889
2019,34,2019-08-18T00:00:00Z,2019-08-24T00:00:00Z,0,0,3,1,2,0,0,0,474,0,0,6,90,0,2,7,0,0,0,1,0,0,9,0,2,0,2,2,4,0,38,0,0,0,0,0,0,0,2621.4545454545455,85.0909090909091,728.7272727272727,12.545454545454545
2019,35,2019-08-25T00:00:00Z,2019-08-31T00:00:00Z,0,1,3,3,0,0,0,0,412,2,0,1,103,0,5,11,0,0,0,2,0,0,7,0,0,0,0,3,2,0,31,0,0,0,0,0,0,0,2509.6363636363635,76.9090909090909,671.6363636363636,12.181818181818182
2019,36,2019-09-01T00:00:00Z,2019-09-07T00:00:00Z,0,0,0,0,1,0,0,0,326,1,0,1,97,0,2,8,0,0,0,1,0,0,6,0,0,0,0,0,4,0,36,0,0,0,0,0,0,0,2392.7272727272725,72.72727272727273,609.6363636363636,11.272727272727273
2019,37,2019-09-08T00:00:00Z,2019-09-14T00:00:00Z,0,0,1,1,2,0,0,0,314,3,1,2,117,0,2,8,0,0,0,0,0,2,8,1,1,0,0,1,2,0,29,0,3,0,0,0,0,0,2285.818181818182,78.9090909090909,538.5454545454545,11.090909090909092
2019,38,2019-09-15T00:00:00Z,2019-09-21T00:00:00Z,0,0,0,2,1,0,0,0,299,2,2,2,100,0,0,7,0,0,0,0,0,0,9,0,0,0,1,0,1,0,38,0,1,0,0,0,0,0,2719.818181818182,89.45454545454545,570.5454545454545,14.545454545454545
2019,39,2019-09-22T00:00:00Z,2019-09-28T00:00:00Z,0,0,1,2,0,0,0,0,258,3,0,1,104,0,2,8,0,0,0,1,0,1,6,0,1,0,0,1,1,0,43,0,0,0,0,0,0,0,2564,88,577.6363636363636,11.090909090909092
2019,40,2019-09-29T00:00:00Z,2019-10-05T00:00:00Z,0,0,2,0,2,0,0,0,243,3,0,2,88,0,0,7,0,0,0,1,0,0,6,0,0,1,0,2,2,0,45,0,0,0,0,0,0,0,2618.5454545454545,71.45454545454545,572.3636363636364,12.545454545454545
2019,41,2019-10-06T00:00:00Z,2019-10-12T00:00:00Z,0,0,0,1,0,0,0,0,227,1,2,4,105,0,2,6,0,0,0,0,0,0,8,1,1,0,0,0,2,0,37,0,0,0,0,0,0,0,2848,82.36363636363636,566.1818181818181,6.363636363636363
2019,42,2019-10-13T00:00:00Z,2019-10-19T00:00:00Z,0,0,0,1,0,0,0,0,239,0,0,0,92,0,0,8,0,0,0,0,0,0,14,0,0,0,0,0,1,0,43,0,0,0,0,0,0,1,2987.090909090909,83.27272727272727,565.4545454545455,12.545454545454545
2019,43,2019-10-20T00:00:00Z,2019-10-26T00:00:00Z,0,0,1,2,1,0,0,0,241,1,0,1,124,0,0,11,0,0,0,1,0,0,4,1,1,0,0,1,1,0,36,0,1,0,0,0,0,0,2952.3636363636365,77.63636363636364,584.9090909090909,8.545454545454545
2019,44,2019-10-27T00:00:00Z,2019-11-02T00:00:00Z,0,0,0,1,0,0,0,0,306,2,2,1,93,0,1,12,0,0,0,0,0,0,6,0,0,2,0,0,4,0,35,0,0,0,0,0,0,0,3208.222222222222,83.33333333333333,626.8888888888889,12.666666666666666
2019,45,2019-11-03T00:00:00Z,2019-11-09T00:00:00Z,0,0,1,3,2,0,0,0,321,1,0,0,82,0,0,10,0,0,0,0,0,3,20,0,4,2,0,0,2,0,52,0,0,0,0,0,0,0,3155.6363636363635,82.54545454545455,586,8.727272727272727
2019,46,2019-11-10T00:00:00Z,2019-11-16T00:00:00Z,0,0,1,2,1,0,0,0,372,1,0,0,95,0,0,8,0,0,0,0,0,0,9,0,1,0,0,0,1,1,33,0,0,0,0,0,0,0,3114.909090909091,80,581.0909090909091,12.727272727272727
2019,47,2019-11-17T00:00:00Z,2019-11-23T00:00:00Z,0,1,2,1,2,0,0,0,328,2,2,1,98,0,1,5,0,0,0,1,0,0,11,1,0,2,0,0,4,0,37,0,0,0,0,0,0,0,3100.909090909091,77.0909090909091,559.4545454545455,10.363636363636363
2019,48,2019-11-24T00:00:00Z,2019-11-30T00:00:00Z,0,1,1,1,0,0,0,0,295,0,1,0,111,0,0,10,0,0,0,1,0,2,10,1,1,0,1,0,2,0,35,0,0,0,0,0,0,0,2966,79.63636363636364,542.3636363636364,9.454545454545455
2019,49,2019-12-01T00:00:00Z,2019-12-07T00:00:00Z,0,1,0,2,1,0,0,0,280,1,0,4,97,0,1,11,1,0,0,1,0,0,8,0,0,0,0,0,3,0,35,0,0,0,0,0,0,0,2965.6363636363635,82.9090909090909,525.8181818181819,7.454545454545454
2019,50,2019-12-08T00:00:00Z,2019-12-14T00:00:00Z,0,0,5,0,1,0,0,0,257,0,2,0,97,0,0,3,0,NA,0,0,0,0,3,0,1,0,1,2,0,0,34,0,0,0,0,0,0,0,3061.818181818182,87.81818181818181,489.6363636363636,9.636363636363637
2019,51,2019-12-15T00:00:00Z,2019-12-21T00:00:00Z,0,0,0,2,2,0,0,0,226,0,1,1,63,0,0,10,0,0,0,1,0,1,5,0,2,3,0,1,3,0,36,0,0,0,0,0,0,0,3049.818181818182,82.9090909090909,510.72727272727275,8.727272727272727
2019,52,2019-12-22T00:00:00Z,2019-12-28T00:00:00Z,0,0,0,0,0,0,0,0,290,0,2,2,75,0,0,6,1,0,0,0,0,0,19,1,0,1,0,0,2,0,33,0,0,0,0,0,0,1,3701,99,598,17.75
2020,1,2019-12-29T00:00:00Z,2020-01-04T00:00:00Z,0,0,1,2,1,0,0,0,302,1,1,3,85,0,0,7,0,0,0,1,0,0,15,2,0,0,2,1,3,0,19,0,0,0,0,0,0,0,3841.5,125.25,639.75,21
2020,2,2020-01-05T00:00:00Z,2020-01-11T00:00:00Z,0,1,2,1,0,0,0,0,342,1,1,1,82,0,1,11,0,0,0,2,0,0,9,1,0,0,0,0,3,0,25,0,0,0,0,0,0,0,3585.090909090909,108,604.1818181818181,16.181818181818183
2020,3,2020-01-12T00:00:00Z,2020-01-18T00:00:00Z,0,0,2,1,1,0,0,0,402,2,1,1,112,0,2,9,1,0,0,2,0,0,8,0,0,2,0,1,2,0,26,0,0,0,0,0,0,0,3707.818181818182,105.81818181818181,589.4545454545455,15.090909090909092
2020,4,2020-01-19T00:00:00Z,2020-01-25T00:00:00Z,0,1,3,1,0,0,0,0,307,2,0,0,61,0,1,6,0,0,0,1,0,1,10,0,1,1,1,0,2,0,32,0,0,0,0,0,0,1,3810.6666666666665,96.66666666666667,625.5555555555555,12.666666666666666
2020,5,2020-01-26T00:00:00Z,2020-02-01T00:00:00Z,0,0,1,0,1,0,0,0,370,0,0,1,114,0,0,5,0,0,0,1,0,1,6,0,0,0,0,0,6,1,33,0,0,0,0,0,0,0,4728.444444444444,82.88888888888889,540.6666666666666,15.555555555555555
2020,6,2020-02-02T00:00:00Z,2020-02-08T00:00:00Z,0,0,1,0,3,0,0,0,400,0,0,1,79,0,1,10,0,0,0,2,0,1,9,0,2,2,0,2,3,0,42,0,0,0,0,0,0,1,3791.4545454545455,83.63636363636364,538.5454545454545,10.909090909090908
