Station,Year,Month,Day,Rainfall,Mean_temp,Max_temp,Min_temp
Admiralty,2013,5,18,0,28.1,31.4,26.1
Admiralty,2013,5,19,0,29.2,34.2,25.4
Admiralty,2013,5,20,0,28.8,33.2,26.6
Admiralty,2013,5,21,9,27.5,34.6,24.2
Admiralty,2013,5,22,19.6,27.3,31.7,24.2
Admiralty,2013,5,23,10.8,28.2,32.7,24.7
Admiralty,2013,5,24,4.4,26.7,28.7,24.1
Admiralty,2013,5,25,0,28.8,34.5,26.1
Admiralty,2013,5,26,14.6,27.1,32.7,24.3
Admiralty,2013,5,27,0,28.6,35.1,24.7
Admiralty,2013,5,28,0,28.3,32.7,25.6
Admiralty,2013,5,29,0.2,27,28.5,26
Admiralty,2013,5,30,0.8,26.8,31.7,23.9
Admiralty,2013,5,31,28.4,27.6,33.4,24.4
Admiralty,2013,6,1,14,28.2,35.1,24.4
Admiralty,2013,6,2,4.2,29,34.6,25.8
Admiralty,2013,6,3,1,28.6,33.5,26.6
Admiralty,2013,6,4,0.2,27.9,33.2,25.2
Admiralty,2013,6,5,5.6,27,34.7,24
Admiralty,2013,6,6,13.8,28,33.9,24.3
Admiralty,2013,6,7,12.2,27.9,34.9,24.7
Admiralty,2013,6,8,0,28.2,33.5,25
Admiralty,2013,6,9,0,27.7,30.3,25.2
Admiralty,2013,6,10,5,28.7,31.7,25.6
Admiralty,2013,6,11,0,29.1,31.8,24.5
Admiralty,2013,6,12,0,29.5,32.1,27.8
Admiralty,2013,6,13,0,30,33,27.4
Admiralty,2013,6,14,0,30.2,32.6,28
Admiralty,2013,6,15,0,30.3,33.4,27.8
Admiralty,2013,6,16,2.8,30.3,33.5,26.9
Admiralty,2013,6,17,0,28.8,31.5,26.2
Admiralty,2013,6,18,0,30,33.2,27.6
Admiralty,2013,6,19,0,30.2,33.3,27.8
Admiralty,2013,6,20,0,29.6,32.5,26.4
Admiralty,2013,6,21,0,29.7,32.3,27.5
Admiralty,2013,6,22,0,30.2,33.6,27.6
Admiralty,2013,6,23,0,30.6,34.2,27.2
Admiralty,2013,6,24,0,30.2,34.6,28.5
Admiralty,2013,6,25,2.4,28.6,33.3,24.3
Admiralty,2013,6,26,1,27.3,29.8,25.1
Admiralty,2013,6,27,0,28.9,32.6,26.3
Admiralty,2013,6,28,0,29.1,32.5,26.8
Admiralty,2013,6,29,0,29.4,32.8,26.6
Admiralty,2013,6,30,12.8,27,29.2,23.4
Admiralty,2013,7,1,0,28,30.7,26
Admiralty,2013,7,2,0.4,27.8,30.9,26.5
Admiralty,2013,7,3,0,28.4,32.2,25.2
Admiralty,2013,7,4,1,26.9,30.5,24.6
Admiralty,2013,7,5,0,27.2,30.9,24.7
Admiralty,2013,7,6,0,29.1,32.9,26.8
Admiralty,2013,7,7,0,29.4,33,25.8
Admiralty,2013,7,8,27.8,28.7,32.8,24.4
Admiralty,2013,7,9,8.8,26.4,28.3,24.6
Admiralty,2013,7,10,0,28.6,32.3,25.7
Admiralty,2013,7,11,16.4,27.2,32.1,23.5
Admiralty,2013,7,12,1,27,30.9,25.1
Admiralty,2013,7,13,0,27.3,29.5,24.8
Admiralty,2013,7,14,0.4,27.4,29.1,24.5
Admiralty,2013,7,15,0,26.9,31.2,24.1
Admiralty,2013,7,16,0,27.8,32,25.7
Admiralty,2013,7,17,6,26.6,31.1,25
Admiralty,2013,7,18,2.8,26.3,28.1,24.4
Admiralty,2013,7,19,0,28.1,32.1,25.5
Admiralty,2013,7,20,0,29.1,33,26.1
Admiralty,2013,7,21,0,29.4,33,26.6
Admiralty,2013,7,22,0,29,32.2,26.3
Admiralty,2013,7,23,0,29.6,33,27.1
Admiralty,2013,7,24,0,29.3,33.7,25.5
Admiralty,2013,7,25,0,28,32.1,25.6
Admiralty,2013,7,26,8.8,26.6,31.5,24.4
Admiralty,2013,7,27,0,25.8,27.8,24.4
Admiralty,2013,7,28,0,28.7,33.3,24.9
Admiralty,2013,7,29,6,27.6,30,24.9
Admiralty,2013,7,30,0,27.6,31.8,25.9
Admiralty,2013,7,31,12.4,28.3,32.3,25
Admiralty,2013,8,1,1.6,26.9,30.2,22.1
Admiralty,2013,8,2,0.2,27.2,29.9,24.9
Admiralty,2013,8,3,0,29.2,33.1,26.6
Admiralty,2013,8,4,0,28.6,32,26.7
Admiralty,2013,8,5,34,26.7,29.1,22.9
Admiralty,2013,8,6,0,28.1,31.1,25.3
Admiralty,2013,8,7,0.8,28.4,31.3,25.9
Admiralty,2013,8,8,0.2,27,28.6,23.5
Admiralty,2013,8,9,17.2,27.2,32.1,24
Admiralty,2013,8,10,23.2,27.2,32.1,23.1
Admiralty,2013,8,11,14.8,26.4,31.3,22.1
Admiralty,2013,8,12,4.6,27.5,32.5,22.8
Admiralty,2013,8,13,0.8,26.4,28.6,23.5
Admiralty,2013,8,14,3.6,27.3,29.4,25.3
Admiralty,2013,8,15,0,28.7,32.4,26.6
Admiralty,2013,8,16,0,28.4,31.8,25.5
Admiralty,2013,8,17,11.8,27.5,31.7,24.7
Admiralty,2013,8,18,0.8,28.2,33,25.3
Admiralty,2013,8,19,0,27.8,32.5,24.7
Admiralty,2013,8,20,15.6,26.8,30.1,23.9
Admiralty,2013,8,21,0,28.4,31.9,25.6
Admiralty,2013,8,22,9.2,28.4,32.3,23.5
Admiralty,2013,8,23,0,28.6,32.1,25.2
Admiralty,2013,8,24,0,29.3,33.2,26.2
Admiralty,2013,8,25,0,29.2,32.5,26.9
Admiralty,2013,8,26,25.4,27.4,31.1,24.1
Admiralty,2013,8,27,0,28.8,33.2,26.3
Admiralty,2013,8,28,6.4,27.3,32.8,24.3
Admiralty,2013,8,29,5.8,26.1,30.1,24.6
Admiralty,2013,8,30,0.2,26.9,31.5,24
Admiralty,2013,8,31,0,28.2,33.6,24.8
Admiralty,2013,9,1,2.2,27,30.3,25.2
Admiralty,2013,9,2,39.2,26.7,32,23.4
Admiralty,2013,9,3,26.8,26.3,29.7,23.3
Admiralty,2013,9,4,2,26.2,29.6,24.2
Admiralty,2013,9,5,12.8,25.7,27.7,24.6
Admiralty,2013,9,6,43.6,26.1,29.8,22.6
Admiralty,2013,9,7,8.6,25.7,29.4,21.9
Admiralty,2013,9,8,0.2,26.1,30.1,22.6
Admiralty,2013,9,9,19.6,25.9,30.2,23.3
Admiralty,2013,9,10,4.6,25.5,27.2,23.3
Admiralty,2013,9,11,0.2,27.9,31.7,24.1
Admiralty,2013,9,12,0,28.4,32,23.9
Admiralty,2013,9,13,0,28.1,31.2,25.9
Admiralty,2013,9,14,0,28.6,31.8,26
Admiralty,2013,9,15,23.4,25.2,27.4,23.1
Admiralty,2013,9,16,0,27.7,32,24.3
Admiralty,2013,9,17,2,26.8,30.7,25.1
Admiralty,2013,9,18,0,28.8,32.1,26.2
Admiralty,2013,9,19,0,28.9,33.4,26.6
Admiralty,2013,9,20,0,29.4,33.1,26.5
Admiralty,2013,9,21,0,29.4,32.3,27.4
Admiralty,2013,9,22,0,29.5,33.3,27.1
Admiralty,2013,9,23,0,29.5,33.4,26.6
Admiralty,2013,9,24,0,29.7,33.9,27.2
Admiralty,2013,9,25,10.4,27,29.2,21.9
Admiralty,2013,9,26,22.4,25.8,29.8,22.4
Admiralty,2013,9,27,0,28.3,31.2,25.7
Admiralty,2013,9,28,6,27.8,31,25.9
Admiralty,2013,9,29,0.6,27.3,31.1,23.1
Admiralty,2013,9,30,0,28.1,31,25.4
Admiralty,2013,10,1,0,29.3,33.2,26.7
Admiralty,2013,10,2,9.2,26.8,29.9,23.9
Admiralty,2013,10,3,47.6,26.9,32.5,22.4
Admiralty,2013,10,4,1.8,27.9,32.6,24.5
Admiralty,2013,10,5,4.8,28,31.6,23.2
Admiralty,2013,10,6,7.2,27.9,32.5,22.6
Admiralty,2013,10,7,0.4,27.7,31.5,23
Admiralty,2013,10,8,7.4,29.3,33.6,25
Admiralty,2013,10,9,0,28,33.4,23.5
Admiralty,2013,10,10,0.8,27.5,33.4,24.2
Admiralty,2013,10,11,0.6,27.1,30.2,24.9
Admiralty,2013,10,12,0,27.8,30.9,26.3
Admiralty,2013,10,13,14.2,27.8,31.2,26
Admiralty,2013,10,14,0.8,26.9,30,23.8
Admiralty,2013,10,15,0.2,27.5,30.3,24.9
Admiralty,2013,10,16,0,29.2,33.2,25.9
Admiralty,2013,10,17,0,28.8,32.7,25.9
Admiralty,2013,10,18,3.4,28.2,31.3,24.6
Admiralty,2013,10,19,0,27.2,32.2,25
Admiralty,2013,10,20,0.8,26.5,31.7,24.3
Admiralty,2013,10,21,9,27.2,29.9,24.9
Admiralty,2013,10,22,0,26.8,30.8,23.7
Admiralty,2013,10,23,0,27.3,31.6,24.3
Admiralty,2013,10,24,0,27,33.5,25
Admiralty,2013,10,25,0,27.9,32.8,24.7
Admiralty,2013,10,26,0,27,32.2,24.1
Admiralty,2013,10,27,6.8,26.1,32.7,23.7
Admiralty,2013,10,28,60.8,26.3,33.4,22.8
Admiralty,2013,10,29,0,27.2,31.5,24.6
Admiralty,2013,10,30,9.4,26.6,31.6,23.9
Admiralty,2013,10,31,17,26.6,33.8,23.8
Admiralty,2013,11,1,74.2,26.7,32.7,22.4
Admiralty,2013,11,2,0,26.7,30.8,25
Admiralty,2013,11,3,0,26.7,33.2,24.7
Admiralty,2013,11,4,7.4,26.7,31.9,24.8
Admiralty,2013,11,5,34,27,33.8,24.2
Admiralty,2013,11,6,0.2,26.9,30.1,23.4
Admiralty,2013,11,7,0,28.1,32.3,24.9
Admiralty,2013,11,8,0.2,27.2,32.1,24.9
Admiralty,2013,11,9,15.6,26.4,31.6,24.8
Admiralty,2013,11,10,14.2,26.9,30.4,23.4
Admiralty,2013,11,11,3.4,27,30.1,23.8
Admiralty,2013,11,12,4,25.4,27.9,23.6
Admiralty,2013,11,13,42.8,27,34.8,24.1
Admiralty,2013,11,14,0.2,26.6,30.1,23.1
Admiralty,2013,11,15,1.6,26.4,31.3,24.2
Admiralty,2013,11,16,0.8,27.1,31.1,24.4
Admiralty,2013,11,17,1.2,25.7,27.2,24.8
Admiralty,2013,11,18,0,26.7,30.4,24.6
Admiralty,2013,11,19,1,27.2,31.8,25.1
Admiralty,2013,11,20,6,27.3,29.9,24.3
Admiralty,2013,11,21,11.2,27.9,31.2,24.2
Admiralty,2013,11,22,34.8,27.3,31.3,23.9
Admiralty,2013,11,23,1,26.6,30.7,22.3
Admiralty,2013,11,24,0,27.6,32.3,25.3
Admiralty,2013,11,25,9,26.7,32.5,23.6
Admiralty,2013,11,26,0.4,26.9,30,25.2
Admiralty,2013,11,27,41.2,27.9,34,23.7
Admiralty,2013,11,28,0.4,26.6,31.5,24.9
Admiralty,2013,11,29,0.8,27.2,31.8,24.8
Admiralty,2013,11,30,11,26.6,32.4,24.8
Admiralty,2013,12,1,44,25.6,27.5,24.4
Admiralty,2013,12,2,9.4,24.5,25.2,24
Admiralty,2013,12,3,48.8,25.2,30.7,23.5
Admiralty,2013,12,4,0,25.4,27.8,23.7
Admiralty,2013,12,5,1.2,26.3,31.3,24.2
Admiralty,2013,12,6,44.2,24.8,30,23.3
Admiralty,2013,12,7,0,26.7,32.3,23
Admiralty,2013,12,8,20.4,24.9,28.5,23.6
Admiralty,2013,12,9,0,26.8,32.8,24.1
Admiralty,2013,12,10,2,26.9,31.7,24.8
Admiralty,2013,12,11,8.8,27,30.9,24.7
Admiralty,2013,12,12,3.4,26.9,30.8,25.1
Admiralty,2013,12,13,0,27.4,31.8,24.9
Admiralty,2013,12,14,0.6,27.2,31.9,24.9
Admiralty,2013,12,15,6.6,26.5,32.7,23
Admiralty,2013,12,16,0,28,32.5,24.4
Admiralty,2013,12,17,0.2,27.9,32.9,24.8
Admiralty,2013,12,18,57.8,26.7,33.3,21.7
Admiralty,2013,12,19,0,25.6,28.8,23
Admiralty,2013,12,20,3.8,25.1,27.4,23.5
Admiralty,2013,12,21,0,25.9,29.2,23.5
Admiralty,2013,12,22,0,26.5,30.7,24
Admiralty,2013,12,23,2.2,25.3,27.4,23.9
Admiralty,2013,12,24,0.6,26.7,29.2,25.3
Admiralty,2013,12,25,0,27,30,25.2
Admiralty,2013,12,26,15.4,26.3,30.5,23.8
Admiralty,2013,12,27,0.2,26.6,29.5,24.7
Admiralty,2013,12,28,0.4,26,29.3,24.6
Admiralty,2013,12,29,0,25.8,27.9,24.3
Admiralty,2013,12,30,0.4,26.2,29.1,24.2
Admiralty,2013,12,31,1,25.4,27.4,24.6
Admiralty,2014,1,1,0,26.3,28.8,24.3
Admiralty,2014,1,2,0,26.9,30.7,24.6
Admiralty,2014,1,3,4.6,26.5,29.5,24.9
Admiralty,2014,1,4,3.8,26.4,31.2,24.7
Admiralty,2014,1,5,3.6,24.6,25.3,23.6
Admiralty,2014,1,6,80,25,27.2,23.1
Admiralty,2014,1,7,2,26.5,30.6,24.3
Admiralty,2014,1,8,0,26.9,30.8,24.4
Admiralty,2014,1,9,2.6,25.4,27.5,23.9
Admiralty,2014,1,10,0,26.9,31.9,24.1
Admiralty,2014,1,11,1.8,26.5,30.9,23.6
Admiralty,2014,1,12,0.2,25.9,28.3,24.4
Admiralty,2014,1,13,0,26.4,29.3,24.5
Admiralty,2014,1,14,0.2,26.1,29.6,23.9
Admiralty,2014,1,15,0,25.4,28.2,23.9
Admiralty,2014,1,16,0,25.6,28.4,23.5
Admiralty,2014,1,17,0,25.6,28.6,23.5
Admiralty,2014,1,18,0,25.6,28.5,23.5
Admiralty,2014,1,19,0,25.6,29,23.5
Admiralty,2014,1,20,0,25.6,29.2,23.7
Admiralty,2014,1,21,0,25.5,28.7,23.4
Admiralty,2014,1,22,0,25,27.9,23
Admiralty,2014,1,23,0,25.2,28.7,23.1
Admiralty,2014,1,24,0,25.2,28.3,23
Admiralty,2014,1,25,0,25.2,28.7,23.1
Admiralty,2014,1,26,0,25.2,29.3,22.5
Admiralty,2014,1,27,0,25.2,28.7,22.6
Admiralty,2014,1,28,0,26.1,29.7,24.1
Admiralty,2014,1,29,0,26,30,23.4
Admiralty,2014,1,30,0,25.5,30.3,22.6
Admiralty,2014,1,31,0,25.8,30.6,22.4
Admiralty,2014,2,1,0,25.7,32.4,21.8
Admiralty,2014,2,2,0,25.4,30.5,22.5
Admiralty,2014,2,3,0,25.9,31.7,23
Admiralty,2014,2,4,0,26.2,31.8,22.4
Admiralty,2014,2,5,0,25.9,32,22.5
Admiralty,2014,2,6,0,26.2,31.7,23
Admiralty,2014,2,7,0,26.3,31.5,23.6
Admiralty,2014,2,8,15.8,26.3,31.7,23.8
Admiralty,2014,2,9,0,27,32.6,24.2
Admiralty,2014,2,10,0,27.6,33.4,24.3
Admiralty,2014,2,11,0,27.2,31.7,24.7
Admiralty,2014,2,12,0,27.1,32.5,24.1
Admiralty,2014,2,13,0,27.5,32.6,24.9
Admiralty,2014,2,14,0,27,30.9,24.7
Admiralty,2014,2,15,0,27.1,31,24.7
Admiralty,2014,2,16,0,26.9,30.9,24.7
Admiralty,2014,2,17,0,27,30.7,24.9
Admiralty,2014,2,18,0,27.4,32.2,24.8
Admiralty,2014,2,19,0,27.1,32,24.5
Admiralty,2014,2,20,0,27.1,31.3,24.7
Admiralty,2014,2,21,0,26.9,29.8,24.9
Admiralty,2014,2,22,0,27.5,32.4,24.5
Admiralty,2014,2,23,0,26.7,31.3,24
Admiralty,2014,2,24,0,26.7,31.4,23.7
Admiralty,2014,2,25,0,26.4,31,23.4
Admiralty,2014,2,26,0,26.8,31.2,23.7
Admiralty,2014,2,27,0,27.3,32.4,24.1
Admiralty,2014,2,28,0,27.1,31.5,24.1
Admiralty,2014,3,1,0,27,31.5,24.6
Admiralty,2014,3,2,0,27.5,33.9,24.1
Admiralty,2014,3,3,0,27.3,33.2,24.4
Admiralty,2014,3,4,0,27.5,33.3,24.2
Admiralty,2014,3,5,0,27.4,33.9,23.9
Admiralty,2014,3,6,0,26.9,31.9,23.5
Admiralty,2014,3,7,0,27.2,32.1,23.9
Admiralty,2014,3,8,0,27.4,32.8,24.5
Admiralty,2014,3,9,0,27,32.6,23.6
Admiralty,2014,3,10,0,27.2,31.4,24.2
Admiralty,2014,3,11,0,27.6,33.3,24
Admiralty,2014,3,12,0,27.7,33.4,24.7
Admiralty,2014,3,13,0,28,33.8,24.6
Admiralty,2014,3,14,0,28.2,33.5,25.1
Admiralty,2014,3,15,0,28,31.8,25.6
Admiralty,2014,3,16,25.4,25.4,27,23.6
Admiralty,2014,3,17,29.6,25.7,28,23.8
Admiralty,2014,3,18,21.2,26.1,30.1,24.5
Admiralty,2014,3,19,21.8,25.9,31.2,24.2
Admiralty,2014,3,20,2.4,26.5,31.4,25
Admiralty,2014,3,21,5,27.3,33.1,24.8
Admiralty,2014,3,22,0,27,31,24.3
Admiralty,2014,3,23,0,27.4,32.2,24.1
Admiralty,2014,3,24,0,27.6,32.2,24.7
Admiralty,2014,3,25,0,27.9,32.6,25
Admiralty,2014,3,26,0,28.2,32.7,25.4
Admiralty,2014,3,27,0,28.6,33.8,25.4
Admiralty,2014,3,28,10,28.3,34,25.6
Admiralty,2014,3,29,4.6,27.7,32.6,24.8
Admiralty,2014,3,30,0,28,32.7,25.6
Admiralty,2014,3,31,0,28.5,32.9,25.8
Admiralty,2014,4,1,3,28.1,33.1,25.7
Admiralty,2014,4,2,0.2,28.3,31.9,25.9
Admiralty,2014,4,3,0,29,33.8,26.5
Admiralty,2014,4,4,0,28,34,25.5
Admiralty,2014,4,5,3,26.3,28.1,24.2
Admiralty,2014,4,6,2,28,31.8,25.2
Admiralty,2014,4,7,0,28.8,34.5,24.9
Admiralty,2014,4,8,10.8,27.7,33.8,25
Admiralty,2014,4,9,10.4,27.5,34.2,24.4
Admiralty,2014,4,10,0.8,27.4,30.9,25.3
Admiralty,2014,4,11,44.2,27.3,33.7,22.4
Admiralty,2014,4,12,2.4,26.6,30,23.8
Admiralty,2014,4,13,12.2,28.3,34.5,25.3
Admiralty,2014,4,14,60.4,27.6,35.8,23
Admiralty,2014,4,15,0,28.4,34.7,24.9
Admiralty,2014,4,16,6.6,28.1,33.6,25.2
Admiralty,2014,4,17,13,27.8,32.4,24.8
Admiralty,2014,4,18,0.2,27.2,30.1,26.2
Admiralty,2014,4,19,0,28.7,33.7,25.3
Admiralty,2014,4,20,11.8,27.6,30.5,24.6
Admiralty,2014,4,21,5.8,26.5,29.3,25.4
Admiralty,2014,4,22,0.2,27.3,34.9,24.8
Admiralty,2014,4,23,2,27.8,33.5,24.8
Admiralty,2014,4,24,9.4,28,33.8,24.6
Admiralty,2014,4,25,49.2,27.8,34.5,24
Admiralty,2014,4,26,1.8,27.9,34.9,25.6
Admiralty,2014,4,27,0,28,33.2,25.5
Admiralty,2014,4,28,0.2,28.5,32.3,25.5
Admiralty,2014,4,29,0,28.2,31.6,25.8
Admiralty,2014,4,30,11.8,27.8,32.7,25.7
Admiralty,2014,5,1,0.2,28,31,24.5
Admiralty,2014,5,2,0,29.5,33.2,26.3
Admiralty,2014,5,3,38.6,28.6,34.7,25.5
Admiralty,2014,5,4,0,28.9,33.3,26.2
Admiralty,2014,5,5,4.4,28.9,33.6,26.6
Admiralty,2014,5,6,0,29.5,33.8,26.5
Admiralty,2014,5,7,3.4,28,34.2,25.2
Admiralty,2014,5,8,46,27.2,32.7,23
Admiralty,2014,5,9,21.8,28.1,32.2,25.8
Admiralty,2014,5,10,0,29.6,34.9,26.9
Admiralty,2014,5,11,36.4,27.7,33.7,24.2
Admiralty,2014,5,12,0.8,27.9,32,25.5
Admiralty,2014,5,13,0,28.6,33,25.3
Admiralty,2014,5,14,12.2,27.7,30.6,24.5
Admiralty,2014,5,15,0,29.3,33.4,26.7
Admiralty,2014,5,16,13,28.3,31.3,23.3
Admiralty,2014,5,17,11,28.1,31.4,24.9
Admiralty,2014,5,18,4.6,26.6,29,24.5
Admiralty,2014,5,19,29.4,27.1,30.2,22.7
Admiralty,2014,5,20,5,27.2,33.2,23.6
Admiralty,2014,5,21,11.2,27.6,32.7,25
Admiralty,2014,5,22,0,28.8,32.7,25.7
Admiralty,2014,5,23,1.8,27,30.6,24.2
Admiralty,2014,5,24,0,28.4,33.3,24.7
Admiralty,2014,5,25,16.6,28.8,33.6,26.3
Admiralty,2014,5,26,23,27.4,31.1,25.2
Admiralty,2014,5,27,0,27.7,30.7,25.6
Admiralty,2014,5,28,10.2,28.5,33,24.6
Admiralty,2014,5,29,1.2,28.7,33,25
Admiralty,2014,5,30,10.2,27.7,31.6,26
Admiralty,2014,5,31,0,29,32.3,26
Admiralty,2014,6,1,23.8,28.3,31.7,25.6
Admiralty,2014,6,2,10.2,28.4,31.2,25.8
Admiralty,2014,6,3,0,29.3,31.8,26.7
Admiralty,2014,6,4,4,27.5,29,26.4
Admiralty,2014,6,5,7.2,26.6,30,24.4
Admiralty,2014,6,6,41.8,27.1,32,24.1
Admiralty,2014,6,7,0.4,28.5,32.3,25.3
Admiralty,2014,6,8,0,30.2,34.1,27.3
Admiralty,2014,6,9,16.8,29.1,34.5,24
Admiralty,2014,6,10,0.4,28.8,34,25.9
Admiralty,2014,6,11,0,30,33.7,27.8
Admiralty,2014,6,12,5.2,28.7,32.6,23.6
Admiralty,2014,6,13,0,30,33.4,27.7
Admiralty,2014,6,14,18,27.4,29.4,22.9
Admiralty,2014,6,15,0,29.2,32.4,26.3
Admiralty,2014,6,16,0,30,33.5,27.9
Admiralty,2014,6,17,0,30.4,33.8,28.2
Admiralty,2014,6,18,10.6,28.6,32.9,23.3
Admiralty,2014,6,19,2.6,29.2,33.9,24.8
Admiralty,2014,6,20,0,30.4,33.9,28.1
Admiralty,2014,6,21,0,30.8,34.3,28.3
Admiralty,2014,6,22,0,29.9,33.3,27.3
Admiralty,2014,6,23,0,29.7,32.2,27.7
Admiralty,2014,6,24,1.2,29.3,33.2,25.3
Admiralty,2014,6,25,27.6,28.5,32,22.6
Admiralty,2014,6,26,0,29.5,32.8,27.1
Admiralty,2014,6,27,0,27.4,29.7,25.3
Admiralty,2014,6,28,0,28.9,32.8,26.5
Admiralty,2014,6,29,3.6,28.6,31.5,25.8
Admiralty,2014,6,30,22.6,27.2,30.5,23
Admiralty,2014,7,1,1.2,28,33.3,25.1
Admiralty,2014,7,2,0,28.7,32,25.2
Admiralty,2014,7,3,0.2,28.5,31.6,25.8
Admiralty,2014,7,4,0,28.6,30.9,27.4
Admiralty,2014,7,5,34.4,27.1,29.9,23.6
Admiralty,2014,7,6,0,28.4,31.2,26.2
Admiralty,2014,7,7,53.8,28,32,23.2
Admiralty,2014,7,8,18.2,27.7,31,22.9
Admiralty,2014,7,9,28.8,27.2,29.2,22.9
Admiralty,2014,7,10,1,28.4,33.1,26.5
Admiralty,2014,7,11,15.8,27.2,31.7,24.8
Admiralty,2014,7,12,0,27.1,30.2,24.2
Admiralty,2014,7,13,0,29.1,33.4,26.3
Admiralty,2014,7,14,0,30,33.9,27.6
Admiralty,2014,7,15,0,29.8,32.1,28.3
Admiralty,2014,7,16,0,29.2,33.4,26.7
Admiralty,2014,7,17,0,27.7,30.3,25.1
Admiralty,2014,7,18,0,29.3,32,27.2
Admiralty,2014,7,19,0,29.1,32.3,27.7
Admiralty,2014,7,20,0,29.4,33.9,26.3
Admiralty,2014,7,21,0,29.5,32.3,27.3
Admiralty,2014,7,22,0,29.5,32.6,27.5
Admiralty,2014,7,23,2.4,29.6,32.2,27.4
Admiralty,2014,7,24,0,29.5,32.7,27.4
Admiralty,2014,7,25,0,30,33.4,27.5
Admiralty,2014,7,26,0,30.2,33.8,27.7
Admiralty,2014,7,27,31.2,28.1,31.9,22
Admiralty,2014,7,28,0,28.9,32.5,26.4
Admiralty,2014,7,29,13.6,27.2,30.3,23.1
Admiralty,2014,7,30,37,27,32.4,24.5
Admiralty,2014,7,31,0.2,27.4,29.7,24.8
Admiralty,2014,8,1,0.6,28.5,31.8,26.5
Admiralty,2014,8,2,6.4,28.7,32.2,24.8
Admiralty,2014,8,3,0,28.7,31.7,25.3
Admiralty,2014,8,4,0,29.2,32.3,26.9
Admiralty,2014,8,5,1.2,26.5,28.6,23.6
Admiralty,2014,8,6,12,27.3,30.3,23.6
Admiralty,2014,8,7,0,27.4,30.9,25.7
Admiralty,2014,8,8,0.6,27.8,30.9,25.7
Admiralty,2014,8,9,0,28.7,32.2,26.5
Admiralty,2014,8,10,13.4,27.3,31.6,24.4
Admiralty,2014,8,11,35.6,27.3,31.1,23.5
Admiralty,2014,8,12,0,27.2,30.6,24.5
Admiralty,2014,8,13,0,26.4,28.9,24.6
Admiralty,2014,8,14,2.6,26.8,29.5,25.4
Admiralty,2014,8,15,NA,NA,NA,NA
Admiralty,2014,8,16,NA,NA,NA,NA
Admiralty,2014,8,17,NA,NA,NA,NA
Admiralty,2014,8,18,NA,NA,NA,NA
Admiralty,2014,8,19,NA,NA,NA,NA
Admiralty,2014,8,20,NA,NA,NA,NA
Admiralty,2014,8,21,NA,NA,NA,NA
Admiralty,2014,8,22,NA,NA,NA,NA
Admiralty,2014,8,23,NA,NA,NA,NA
Admiralty,2014,8,24,NA,NA,NA,NA
Admiralty,2014,8,25,NA,NA,NA,NA
Admiralty,2014,8,26,NA,NA,NA,NA
Admiralty,2014,8,27,NA,NA,NA,NA
Admiralty,2014,8,28,NA,NA,NA,NA
Admiralty,2014,8,29,NA,NA,NA,NA
Admiralty,2014,8,30,NA,NA,NA,NA
Admiralty,2014,8,31,NA,NA,NA,NA
Admiralty,2014,10,1,NA,NA,NA,NA
Admiralty,2014,10,2,NA,NA,NA,NA
Admiralty,2014,10,3,NA,NA,NA,NA
Admiralty,2014,10,4,NA,NA,NA,NA
Admiralty,2014,10,5,NA,NA,NA,NA
Admiralty,2014,10,6,NA,NA,NA,NA
Admiralty,2014,10,7,NA,NA,NA,NA
Admiralty,2014,10,8,NA,NA,NA,NA
Admiralty,2014,10,9,NA,NA,NA,NA
Admiralty,2014,10,10,NA,NA,NA,NA
Admiralty,2014,10,11,NA,NA,NA,NA
Admiralty,2014,10,12,NA,NA,NA,NA
Admiralty,2014,10,13,NA,NA,NA,NA
Admiralty,2014,10,14,NA,NA,NA,NA
Admiralty,2014,10,15,NA,NA,NA,NA
Admiralty,2014,10,16,1.4,NA,32.5,26.2
Admiralty,2014,10,17,41.8,27.5,32.6,24.1
Admiralty,2014,10,18,0.2,26.8,31.6,25.2
Admiralty,2014,10,19,1.6,28.1,33.6,24.4
Admiralty,2014,10,20,0,28.3,33,25.4
Admiralty,2014,10,21,NA,NA,NA,NA
Admiralty,2014,10,22,0,26.1,28.3,24.6
Admiralty,2014,10,23,0,28.1,32.4,25.2
Admiralty,2014,10,24,0,29.3,34.3,25.4
Admiralty,2014,10,25,0,29.4,34.2,26
Admiralty,2014,10,26,0,29,33.3,26.9
Admiralty,2014,10,27,0,27.1,31.7,24.3
Admiralty,2014,10,28,0,27.7,32.8,25
Admiralty,2014,10,29,0,29,34.2,25.6
Admiralty,2014,10,30,0,28,33.4,25.7
Admiralty,2014,10,31,0,27.3,33.9,24
Admiralty,2014,11,1,0,28.1,31.9,25.6
Admiralty,2014,11,2,0,29.2,33.2,26
Admiralty,2014,11,3,0,29.8,33.6,25.9
Admiralty,2014,11,4,0,29.7,33.8,26.5
Admiralty,2014,11,5,0,27.6,34.5,23.6
Admiralty,2014,11,6,0,26.1,31.4,23.4
Admiralty,2014,11,7,0,26.6,31.6,24.2
Admiralty,2014,11,8,0,27.1,31.6,24
Admiralty,2014,11,9,0,27.5,31.4,23.8
Admiralty,2014,11,10,0,27.3,30.7,25.5
Admiralty,2014,11,11,6.5,26.3,31.2,24.6
Admiralty,2014,11,12,31.8,26.6,33.2,23.4
Admiralty,2014,11,13,58.2,27,33.7,23
Admiralty,2014,11,14,0.4,27,31.1,24.5
